,street,neighborhood,streetLatitude,streetLongitude,venue,venueLatitude,venueLongitude,venueCategory
190,3024 Buchanan St NE,"Audubon Park, Minneapolis",45.022915000000005,-93.240049,The Coffee Shop NE,45.02018384077054,-93.23718656876262,Coffee Shop
191,3024 Buchanan St NE,"Audubon Park, Minneapolis",45.022915000000005,-93.240049,Sarah Jane's Bakery,45.02023117579033,-93.23713220001255,Bakery
192,3024 Buchanan St NE,"Audubon Park, Minneapolis",45.022915000000005,-93.240049,Parkway Pizza NE,45.02019336491277,-93.23704337941543,Pizza Place
193,3024 Buchanan St NE,"Audubon Park, Minneapolis",45.022915000000005,-93.240049,"Grand Casino Hinckley,MN",45.019098695300684,-93.23874028704473,Hotel Bar
194,3024 Buchanan St NE,"Audubon Park, Minneapolis",45.022915000000005,-93.240049,Rewind,45.01968487752287,-93.23699896665704,Thrift / Vintage Store
195,3024 Buchanan St NE,"Audubon Park, Minneapolis",45.022915000000005,-93.240049,Shannon Aleczander Salon and Spa,45.02421,-93.237415,Salon / Barbershop
196,3024 Buchanan St NE,"Audubon Park, Minneapolis",45.022915000000005,-93.240049,Bare waxing,45.02003186224542,-93.23816744843188,Cosmetics Shop
197,3024 Buchanan St NE,"Audubon Park, Minneapolis",45.022915000000005,-93.240049,Fairview Pharmacy Northeast,45.020043,-93.236733,Pharmacy
198,3024 Buchanan St NE,"Audubon Park, Minneapolis",45.022915000000005,-93.240049,Johnstock,45.01968305218643,-93.23709292812744,Flea Market
199,3024 Buchanan St NE,"Audubon Park, Minneapolis",45.022915000000005,-93.240049,Easy Way foods,45.019334,-93.23762099999999,Convenience Store
200,3024 Buchanan St NE,"Audubon Park, Minneapolis",45.022915000000005,-93.240049,Rewind Vintage - Northeast,45.019631,-93.236866,Clothing Store
201,3024 Buchanan St NE,"Audubon Park, Minneapolis",45.022915000000005,-93.240049,Bare Salon,45.019498999999996,-93.236862,Cosmetics Shop
202,3024 Buchanan St NE,"Audubon Park, Minneapolis",45.022915000000005,-93.240049,Jung's Chow Mein,45.019391,-93.236789,Chinese Restaurant
203,3024 Buchanan St NE,"Audubon Park, Minneapolis",45.022915000000005,-93.240049,Hollywood Theater,45.019083,-93.236746,Movie Theater
204,2723 Pierce St NE,"Audubon Park, Minneapolis",45.017598,-93.24060300000001,Audubon Park,45.02009524971571,-93.23989885744642,Park
205,2723 Pierce St NE,"Audubon Park, Minneapolis",45.017598,-93.24060300000001,Hazel's Northeast,45.0203147123783,-93.23709937480966,American Restaurant
206,2723 Pierce St NE,"Audubon Park, Minneapolis",45.017598,-93.24060300000001,The Coffee Shop NE,45.02018384077054,-93.23718656876262,Coffee Shop
207,2723 Pierce St NE,"Audubon Park, Minneapolis",45.017598,-93.24060300000001,"Grand Casino Hinckley,MN",45.019098695300684,-93.23874028704473,Hotel Bar
208,2723 Pierce St NE,"Audubon Park, Minneapolis",45.017598,-93.24060300000001,Sarah Jane's Bakery,45.02023117579033,-93.23713220001255,Bakery
209,2723 Pierce St NE,"Audubon Park, Minneapolis",45.017598,-93.24060300000001,Parkway Pizza NE,45.02019336491277,-93.23704337941543,Pizza Place
210,2723 Pierce St NE,"Audubon Park, Minneapolis",45.017598,-93.24060300000001,Rewind,45.01968487752287,-93.23699896665704,Thrift / Vintage Store
211,2723 Pierce St NE,"Audubon Park, Minneapolis",45.017598,-93.24060300000001,Jimmy's Smart Stop,45.01659093952955,-93.23685381082821,Convenience Store
212,2723 Pierce St NE,"Audubon Park, Minneapolis",45.017598,-93.24060300000001,Easy Way foods,45.019334,-93.23762099999999,Convenience Store
213,2723 Pierce St NE,"Audubon Park, Minneapolis",45.017598,-93.24060300000001,Audubon Farmers Market,45.016761601882074,-93.23684288453607,Restaurant
214,2723 Pierce St NE,"Audubon Park, Minneapolis",45.017598,-93.24060300000001,Bare waxing,45.02003186224542,-93.23816744843188,Cosmetics Shop
215,2723 Pierce St NE,"Audubon Park, Minneapolis",45.017598,-93.24060300000001,Hollywood Theater,45.019083,-93.236746,Movie Theater
216,2723 Pierce St NE,"Audubon Park, Minneapolis",45.017598,-93.24060300000001,Jung's Chow Mein,45.019391,-93.236789,Chinese Restaurant
217,2723 Pierce St NE,"Audubon Park, Minneapolis",45.017598,-93.24060300000001,Johnstock,45.01968305218643,-93.23709292812744,Flea Market
218,2723 Pierce St NE,"Audubon Park, Minneapolis",45.017598,-93.24060300000001,Bare Salon,45.019498999999996,-93.236862,Cosmetics Shop
219,2723 Pierce St NE,"Audubon Park, Minneapolis",45.017598,-93.24060300000001,Knit And Bolt,45.01961135864258,-93.23674011230469,Arts & Crafts Store
220,2723 Pierce St NE,"Audubon Park, Minneapolis",45.017598,-93.24060300000001,Fairview pharmacy NE,45.020159350404946,-93.23710586528064,Pharmacy
221,2723 Pierce St NE,"Audubon Park, Minneapolis",45.017598,-93.24060300000001,A Bag Lady,45.020308,-93.237339,Jewelry Store
222,2723 Pierce St NE,"Audubon Park, Minneapolis",45.017598,-93.24060300000001,Fairview Pharmacy Northeast,45.020043,-93.236733,Pharmacy
223,2723 Pierce St NE,"Audubon Park, Minneapolis",45.017598,-93.24060300000001,Salvation Army,45.01762008666992,-93.24681091308594,Thrift / Vintage Store
224,2957 Pierce St NE,"Audubon Park, Minneapolis",45.022099,-93.24056999999999,Audubon Park,45.02009524971571,-93.23989885744642,Park
225,2957 Pierce St NE,"Audubon Park, Minneapolis",45.022099,-93.24056999999999,Hazel's Northeast,45.0203147123783,-93.23709937480966,American Restaurant
226,2957 Pierce St NE,"Audubon Park, Minneapolis",45.022099,-93.24056999999999,Deming Heights Park,45.02448104202494,-93.24263397121771,Park
227,2957 Pierce St NE,"Audubon Park, Minneapolis",45.022099,-93.24056999999999,The Coffee Shop NE,45.02018384077054,-93.23718656876262,Coffee Shop
228,2957 Pierce St NE,"Audubon Park, Minneapolis",45.022099,-93.24056999999999,Sarah Jane's Bakery,45.02023117579033,-93.23713220001255,Bakery
229,2957 Pierce St NE,"Audubon Park, Minneapolis",45.022099,-93.24056999999999,Parkway Pizza NE,45.02019336491277,-93.23704337941543,Pizza Place
230,2957 Pierce St NE,"Audubon Park, Minneapolis",45.022099,-93.24056999999999,"Grand Casino Hinckley,MN",45.019098695300684,-93.23874028704473,Hotel Bar
231,2957 Pierce St NE,"Audubon Park, Minneapolis",45.022099,-93.24056999999999,Rewind,45.01968487752287,-93.23699896665704,Thrift / Vintage Store
232,2957 Pierce St NE,"Audubon Park, Minneapolis",45.022099,-93.24056999999999,Bare waxing,45.02003186224542,-93.23816744843188,Cosmetics Shop
233,2957 Pierce St NE,"Audubon Park, Minneapolis",45.022099,-93.24056999999999,Shannon Aleczander Salon and Spa,45.02421,-93.237415,Salon / Barbershop
234,2957 Pierce St NE,"Audubon Park, Minneapolis",45.022099,-93.24056999999999,Fairview Pharmacy Northeast,45.020043,-93.236733,Pharmacy
235,2957 Pierce St NE,"Audubon Park, Minneapolis",45.022099,-93.24056999999999,Johnstock,45.01968305218643,-93.23709292812744,Flea Market
236,2957 Pierce St NE,"Audubon Park, Minneapolis",45.022099,-93.24056999999999,Easy Way foods,45.019334,-93.23762099999999,Convenience Store
237,2957 Pierce St NE,"Audubon Park, Minneapolis",45.022099,-93.24056999999999,Rewind Vintage - Northeast,45.019631,-93.236866,Clothing Store
238,2957 Pierce St NE,"Audubon Park, Minneapolis",45.022099,-93.24056999999999,Bare Salon,45.019498999999996,-93.236862,Cosmetics Shop
239,2957 Pierce St NE,"Audubon Park, Minneapolis",45.022099,-93.24056999999999,Jung's Chow Mein,45.019391,-93.236789,Chinese Restaurant
240,2957 Pierce St NE,"Audubon Park, Minneapolis",45.022099,-93.24056999999999,Hollywood Theater,45.019083,-93.236746,Movie Theater
241,2957 Pierce St NE,"Audubon Park, Minneapolis",45.022099,-93.24056999999999,Palooza boutique,45.018597,-93.237445,Department Store
242,1209 29th Ave NE,"Audubon Park, Minneapolis",45.020614,-93.241744,Audubon Park,45.02009524971571,-93.23989885744642,Park
243,1209 29th Ave NE,"Audubon Park, Minneapolis",45.020614,-93.241744,Hazel's Northeast,45.0203147123783,-93.23709937480966,American Restaurant
244,1209 29th Ave NE,"Audubon Park, Minneapolis",45.020614,-93.241744,The Coffee Shop NE,45.02018384077054,-93.23718656876262,Coffee Shop
245,1209 29th Ave NE,"Audubon Park, Minneapolis",45.020614,-93.241744,Sarah Jane's Bakery,45.02023117579033,-93.23713220001255,Bakery
246,1209 29th Ave NE,"Audubon Park, Minneapolis",45.020614,-93.241744,Chimborazo,45.02029989953101,-93.2471005253027,Latin American Restaurant
247,1209 29th Ave NE,"Audubon Park, Minneapolis",45.020614,-93.241744,Deming Heights Park,45.02448104202494,-93.24263397121771,Park
248,1209 29th Ave NE,"Audubon Park, Minneapolis",45.020614,-93.241744,Parkway Pizza NE,45.02019336491277,-93.23704337941543,Pizza Place
249,1209 29th Ave NE,"Audubon Park, Minneapolis",45.020614,-93.241744,"Grand Casino Hinckley,MN",45.019098695300684,-93.23874028704473,Hotel Bar
250,1209 29th Ave NE,"Audubon Park, Minneapolis",45.020614,-93.241744,Rewind,45.01968487752287,-93.23699896665704,Thrift / Vintage Store
251,1209 29th Ave NE,"Audubon Park, Minneapolis",45.020614,-93.241744,Twin Spirits Distillery,45.021414,-93.247003,Brewery
252,1209 29th Ave NE,"Audubon Park, Minneapolis",45.020614,-93.241744,Bare waxing,45.02003186224542,-93.23816744843188,Cosmetics Shop
253,1209 29th Ave NE,"Audubon Park, Minneapolis",45.020614,-93.241744,Easy Way foods,45.019334,-93.23762099999999,Convenience Store
254,1209 29th Ave NE,"Audubon Park, Minneapolis",45.020614,-93.241744,Johnstock,45.01968305218643,-93.23709292812744,Flea Market
255,1209 29th Ave NE,"Audubon Park, Minneapolis",45.020614,-93.241744,Rewind Vintage - Northeast,45.019631,-93.236866,Clothing Store
256,1209 29th Ave NE,"Audubon Park, Minneapolis",45.020614,-93.241744,Fairview Pharmacy Northeast,45.020043,-93.236733,Pharmacy
257,1209 29th Ave NE,"Audubon Park, Minneapolis",45.020614,-93.241744,Bare Salon,45.019498999999996,-93.236862,Cosmetics Shop
258,1209 29th Ave NE,"Audubon Park, Minneapolis",45.020614,-93.241744,Palooza boutique,45.018597,-93.237445,Department Store
259,1209 29th Ave NE,"Audubon Park, Minneapolis",45.020614,-93.241744,Jung's Chow Mein,45.019391,-93.236789,Chinese Restaurant
260,1209 29th Ave NE,"Audubon Park, Minneapolis",45.020614,-93.241744,Hollywood Theater,45.019083,-93.236746,Movie Theater
261,1209 29th Ave NE,"Audubon Park, Minneapolis",45.020614,-93.241744,Bus Stop - Central Ave NE & 29th Ave NE,45.019864,-93.247509,Bus Stop
262,2614 Polk St NE,"Audubon Park, Minneapolis",45.015485,-93.246065,Eastside Food Co-op,45.014522705881475,-93.24689702622749,Organic Grocery
263,2614 Polk St NE,"Audubon Park, Minneapolis",45.015485,-93.246065,Holy Land - Northeast,45.01364617480907,-93.24719378643447,Middle Eastern Restaurant
264,2614 Polk St NE,"Audubon Park, Minneapolis",45.015485,-93.246065,Fair State Brewing Cooperative,45.013547085588115,-93.24767663403402,Brewery
265,2614 Polk St NE,"Audubon Park, Minneapolis",45.015485,-93.246065,Central Avenue Liquors,45.01446306113966,-93.24764329123003,Liquor Store
266,2614 Polk St NE,"Audubon Park, Minneapolis",45.015485,-93.246065,Aki's Bread Haus,45.01357069679567,-93.24751799746517,Bakery
267,2614 Polk St NE,"Audubon Park, Minneapolis",45.015485,-93.246065,El Taco Riendo,45.01276170400099,-93.2474095988009,Mexican Restaurant
268,2614 Polk St NE,"Audubon Park, Minneapolis",45.015485,-93.246065,Sen Yai Sen Lek,45.01296118812239,-93.24755151071518,Thai Restaurant
269,2614 Polk St NE,"Audubon Park, Minneapolis",45.015485,-93.246065,Costa Blanca Bistro,45.01278606602034,-93.24749454245459,Tapas Restaurant
270,2614 Polk St NE,"Audubon Park, Minneapolis",45.015485,-93.246065,Karta Thai,45.01261839036057,-93.24725746884417,Thai Restaurant
271,2614 Polk St NE,"Audubon Park, Minneapolis",45.015485,-93.246065,Turbo Tim's Anything Automotive,45.01153351920192,-93.24826738784479,Automotive Shop
272,2614 Polk St NE,"Audubon Park, Minneapolis",45.015485,-93.246065,Crescent Moon Bakery,45.012057346611236,-93.24736602318063,Pizza Place
273,2614 Polk St NE,"Audubon Park, Minneapolis",45.015485,-93.246065,Durango Bakery,45.01283675658217,-93.24743117260316,Bakery
274,2614 Polk St NE,"Audubon Park, Minneapolis",45.015485,-93.246065,Redbox,45.015747,-93.247366,Video Store
275,2614 Polk St NE,"Audubon Park, Minneapolis",45.015485,-93.246065,Walgreens,45.0152912,-93.2476958,Pharmacy
276,2614 Polk St NE,"Audubon Park, Minneapolis",45.015485,-93.246065,Wells Fargo,45.0117678,-93.2471186,Bank
277,2614 Polk St NE,"Audubon Park, Minneapolis",45.015485,-93.246065,U.S. Bank ATM,45.0117620590769,-93.24802694127504,ATM
278,2614 Polk St NE,"Audubon Park, Minneapolis",45.015485,-93.246065,Adelita's Mexican Restaurant,45.01239585779145,-93.24722998184029,Mexican Restaurant
279,2614 Polk St NE,"Audubon Park, Minneapolis",45.015485,-93.246065,Bus Stop - Central Ave NE & 29th Ave NE,45.019864,-93.247509,Bus Stop
280,3821 16th Ave S,"Bancroft, Minneapolis",44.933337,-93.25077900000001,Marla's Caribbean Cuisine,44.934168733916415,-93.252303477606,Caribbean Restaurant
281,3821 16th Ave S,"Bancroft, Minneapolis",44.933337,-93.25077900000001,Top Gun Crossfit,44.93558470647679,-93.24745583380074,Gym / Fitness Center
282,3821 16th Ave S,"Bancroft, Minneapolis",44.933337,-93.25077900000001,Dairy Queen,44.934280268248806,-93.25596570968628,Ice Cream Shop
283,3821 16th Ave S,"Bancroft, Minneapolis",44.933337,-93.25077900000001,Dave's Popcorn,44.934312877250164,-93.2459672257036,Food & Drink Shop
284,3821 16th Ave S,"Bancroft, Minneapolis",44.933337,-93.25077900000001,Family Dollar,44.929707,-93.253253,Discount Store
285,3821 16th Ave S,"Bancroft, Minneapolis",44.933337,-93.25077900000001,Southside Farm Store,44.934267,-93.251587,Garden Center
286,3821 16th Ave S,"Bancroft, Minneapolis",44.933337,-93.25077900000001,Svasti Yoga,44.934384,-93.25212900000001,Yoga Studio
287,3821 16th Ave S,"Bancroft, Minneapolis",44.933337,-93.25077900000001,Vintage Music Co,44.934296999999994,-93.247624,Antique Shop
288,3821 16th Ave S,"Bancroft, Minneapolis",44.933337,-93.25077900000001,Candy Jar,44.933846511939784,-93.24723028381118,Candy Store
289,3821 16th Ave S,"Bancroft, Minneapolis",44.933337,-93.25077900000001,Duck Duck Coffee,44.934229,-93.246933,Coffee Shop
290,3821 16th Ave S,"Bancroft, Minneapolis",44.933337,-93.25077900000001,Acanthus Floral Art,44.931146000000005,-93.247731,Flower Shop
291,3821 16th Ave S,"Bancroft, Minneapolis",44.933337,-93.25077900000001,Milkjam Ice Cream & Hot Dogs,44.934252,-93.245813,Ice Cream Shop
292,3821 16th Ave S,"Bancroft, Minneapolis",44.933337,-93.25077900000001,Kwik Mart,44.93626530704556,-93.24772393522744,Liquor Store
293,3901 12th Ave S,"Bancroft, Minneapolis",44.932203,-93.25706,Tiny Diner,44.93443676569311,-93.25910057457044,American Restaurant
294,3901 12th Ave S,"Bancroft, Minneapolis",44.932203,-93.25706,Dairy Queen,44.934280268248806,-93.25596570968628,Ice Cream Shop
295,3901 12th Ave S,"Bancroft, Minneapolis",44.932203,-93.25706,Funky Grits,44.933961,-93.26221899999999,Restaurant
296,3901 12th Ave S,"Bancroft, Minneapolis",44.932203,-93.25706,Marla's Caribbean Cuisine,44.934168733916415,-93.252303477606,Caribbean Restaurant
297,3901 12th Ave S,"Bancroft, Minneapolis",44.932203,-93.25706,Family Dollar,44.929707,-93.253253,Discount Store
298,3901 12th Ave S,"Bancroft, Minneapolis",44.932203,-93.25706,Cup Foods,44.93429450911496,-93.26225817203522,Grocery Store
299,3901 12th Ave S,"Bancroft, Minneapolis",44.932203,-93.25706,Svasti Yoga,44.934384,-93.25212900000001,Yoga Studio
300,3901 12th Ave S,"Bancroft, Minneapolis",44.932203,-93.25706,Chicago Avenue Fire Arts Center (CAFAC),44.934433,-93.262165,Art Gallery
301,3901 12th Ave S,"Bancroft, Minneapolis",44.932203,-93.25706,George Floyd Memorial,44.934113,-93.26245,Memorial Site
302,3901 12th Ave S,"Bancroft, Minneapolis",44.932203,-93.25706,Southside Farm Store,44.934267,-93.251587,Garden Center
303,3901 12th Ave S,"Bancroft, Minneapolis",44.932203,-93.25706,Justice For George Floyd,44.934067,-93.262755,Memorial Site
304,3901 12th Ave S,"Bancroft, Minneapolis",44.932203,-93.25706,Green Bee Juicery,44.934482,-93.262457,Juice Bar
305,4017 Elliot Ave,"Bancroft, Minneapolis",44.929961,-93.26088399999999,Funky Grits,44.933961,-93.26221899999999,Restaurant
306,4017 Elliot Ave,"Bancroft, Minneapolis",44.929961,-93.26088399999999,Hola Arepa,44.92956610899356,-93.26607604779535,Food Truck
307,4017 Elliot Ave,"Bancroft, Minneapolis",44.929961,-93.26088399999999,Phelps Park,44.92957864914765,-93.26608382496876,Park
308,4017 Elliot Ave,"Bancroft, Minneapolis",44.929961,-93.26088399999999,Cup Foods,44.93429450911496,-93.26225817203522,Grocery Store
309,3949 14th Ave S,"Bancroft, Minneapolis",44.930892,-93.254572,Marla's Caribbean Cuisine,44.934168733916415,-93.252303477606,Caribbean Restaurant
310,3949 14th Ave S,"Bancroft, Minneapolis",44.930892,-93.254572,Dairy Queen,44.934280268248806,-93.25596570968628,Ice Cream Shop
311,3949 14th Ave S,"Bancroft, Minneapolis",44.930892,-93.254572,Family Dollar,44.929707,-93.253253,Discount Store
312,3949 14th Ave S,"Bancroft, Minneapolis",44.930892,-93.254572,Svasti Yoga,44.934384,-93.25212900000001,Yoga Studio
313,3949 14th Ave S,"Bancroft, Minneapolis",44.930892,-93.254572,Southside Farm Store,44.934267,-93.251587,Garden Center
314,3824 Elliot Ave,"Bancroft, Minneapolis",44.933303,-93.26158199999999,Tiny Diner,44.93443676569311,-93.25910057457044,American Restaurant
315,3824 Elliot Ave,"Bancroft, Minneapolis",44.933303,-93.26158199999999,Blackeye Coffee,44.934597765158806,-93.26269993878152,Coffee Shop
316,3824 Elliot Ave,"Bancroft, Minneapolis",44.933303,-93.26158199999999,Funky Grits,44.933961,-93.26221899999999,Restaurant
317,3824 Elliot Ave,"Bancroft, Minneapolis",44.933303,-93.26158199999999,Smoke In The Pit,44.934889679295416,-93.26238677256033,BBQ Joint
318,3824 Elliot Ave,"Bancroft, Minneapolis",44.933303,-93.26158199999999,Dairy Queen,44.934280268248806,-93.25596570968628,Ice Cream Shop
319,3824 Elliot Ave,"Bancroft, Minneapolis",44.933303,-93.26158199999999,Portland Market,44.93437194824219,-93.26712036132812,Deli / Bodega
320,3824 Elliot Ave,"Bancroft, Minneapolis",44.933303,-93.26158199999999,Cup Foods,44.93429450911496,-93.26225817203522,Grocery Store
321,3824 Elliot Ave,"Bancroft, Minneapolis",44.933303,-93.26158199999999,Fox Egg Gallery,44.93468537408078,-93.26265752477552,Art Gallery
322,3824 Elliot Ave,"Bancroft, Minneapolis",44.933303,-93.26158199999999,The Third Place Gallery,44.93473434448242,-93.26288604736328,Art Gallery
323,3824 Elliot Ave,"Bancroft, Minneapolis",44.933303,-93.26158199999999,Green Bee Juicery,44.934482,-93.262457,Juice Bar
324,3824 Elliot Ave,"Bancroft, Minneapolis",44.933303,-93.26158199999999,City Food Studio,44.93508484059708,-93.26267717077718,Food & Drink Shop
325,3824 Elliot Ave,"Bancroft, Minneapolis",44.933303,-93.26158199999999,Tacos El Kevin,44.934342,-93.266988,Taco Place
326,3824 Elliot Ave,"Bancroft, Minneapolis",44.933303,-93.26158199999999,Venus Grocery & Deli,44.93437194824219,-93.26712036132812,Deli / Bodega
